FORMATTED DATE_TIME,Temperature,Wet Bulb Temp,Relative Humidity,Station Pressure,Heat Index,Dew Point
09:28:44,25.6,23.6,85,969.7,28.3,22.9
09:28:46,25.6,23.6,85,969.6,28.3,22.9
09:28:48,25.7,23.7,85,969.6,28.3,23
09:28:50,25.7,23.7,85,969.6,28.3,23
09:28:52,25.7,23.7,85,969.7,28.5,23
09:28:54,25.7,23.7,85.1,969.6,28.5,23
09:28:56,25.8,23.8,85.1,969.7,28.5,23.1
09:28:58,25.8,23.8,85.2,969.5,28.5,23.1
09:29:00,25.8,23.8,85.3,969.7,28.5,23.1
09:29:02,25.8,23.8,85.4,969.6,28.5,23.1
09:29:04,25.7,23.8,85.4,969.7,28.3,23.1
09:29:06,25.7,23.8,85.4,969.6,28.3,23.1
09:29:08,25.6,23.7,85.4,969.5,28.3,23
09:29:10,25.6,23.7,85.4,969.6,28.3,23
09:29:12,25.6,23.7,85.4,969.5,28.3,23
09:29:14,25.6,23.6,85.4,969.6,28.1,22.9
09:29:16,25.6,23.6,85.4,969.7,28.1,22.9
09:29:18,25.6,23.6,85.4,969.7,28.1,22.9
09:29:20,25.5,23.6,85.4,969.6,28.1,22.9
09:29:22,25.6,23.7,85.4,969.7,28.3,23
09:29:24,25.6,23.7,85.5,969.7,28.3,23
09:29:26,25.5,23.6,85.5,969.6,28.1,22.9
09:29:28,25.5,23.6,85.6,969.7,28.1,22.9
09:29:30,25.5,23.6,85.6,969.7,28.1,22.9
09:29:32,25.5,23.7,85.7,969.7,28.1,22.9
09:29:34,25.6,23.7,85.7,969.6,28.1,23
09:29:36,25.6,23.7,85.7,969.7,28.3,23
09:29:38,25.7,23.8,85.7,969.5,28.3,23.1
09:29:40,25.7,23.8,85.8,969.6,28.5,23.1
09:29:42,25.8,23.9,85.9,969.7,28.6,23.2
09:29:44,25.8,23.9,86,969.5,28.6,23.2
09:29:46,25.8,23.9,86.1,969.7,28.6,23.3
09:29:48,25.8,23.9,86.2,969.7,28.6,23.3
09:29:50,25.8,23.9,86.2,969.7,28.6,23.3
09:29:52,25.7,23.9,86.3,969.6,28.6,23.3
09:29:54,25.7,23.8,86.3,969.7,28.4,23.2
09:29:56,25.6,23.8,86.3,969.6,28.4,23.1
09:29:58,25.6,23.8,86.2,969.6,28.2,23.1
09:30:00,25.5,23.7,86.2,969.6,28.2,23
09:30:02,25.4,23.6,86.1,969.7,28,22.9
09:30:04,25.4,23.6,86,969.6,27.8,22.9
09:30:06,25.3,23.5,86,969.5,27.7,22.8
09:30:08,25.3,23.5,85.9,969.6,27.7,22.8
09:30:10,25.4,23.6,85.9,969.6,27.9,22.9
09:30:12,25.5,23.6,85.8,969.6,27.9,22.9
09:30:14,25.5,23.7,85.8,969.5,28.1,22.9
09:30:16,25.5,23.7,85.7,969.6,28.1,23
09:30:18,25.6,23.7,85.8,969.5,28.3,23
09:30:20,25.6,23.8,85.8,969.7,28.3,23
09:30:22,25.7,23.8,85.8,969.6,28.3,23.1
09:30:24,25.7,23.8,85.8,969.5,28.6,23.1
09:30:26,25.7,23.8,85.9,969.6,28.6,23.2
09:30:28,25.8,23.9,86,969.5,28.6,23.2
09:30:30,25.8,23.9,86,969.6,28.6,23.3
09:30:32,25.8,23.9,86.1,969.5,28.6,23.3
09:30:34,25.8,23.9,86.1,969.6,28.6,23.3
09:30:36,25.8,23.9,86.1,969.6,28.9,23.3
09:30:38,25.8,24,86.2,969.5,28.9,23.4
09:30:40,25.8,23.9,86.2,969.5,28.6,23.3
09:30:42,25.8,23.9,86.2,969.6,28.6,23.3
09:30:44,25.8,23.9,86.2,969.6,28.9,23.3
09:30:46,25.8,23.9,86.1,969.6,28.9,23.3
09:30:48,25.8,23.9,86.1,969.6,28.9,23.3
09:30:50,25.9,24.1,86.1,969.6,28.9,23.4
09:30:52,25.9,24.1,86,969.6,28.9,23.4
09:30:54,25.9,24.1,86,969.6,29.1,23.4
09:30:56,25.9,24.1,86,969.5,29.1,23.4
09:30:58,26,24.2,86,969.6,29.3,23.5
09:31:00,26,24.2,86.1,969.6,29.3,23.5
09:31:02,26,24.2,86,969.5,29.3,23.5
09:31:04,26,24.2,86.1,969.5,29.3,23.5
09:31:06,26,24.2,86.2,969.6,29.3,23.5
09:31:08,26,24.2,86.2,969.6,29.3,23.5
09:31:10,26,24.2,86.3,969.6,29.1,23.5
09:31:12,26,24.2,86.3,969.7,29.3,23.5
09:31:14,26,24.2,86.4,969.4,29.1,23.5
09:31:16,25.9,24.2,86.4,969.5,29.1,23.5
09:31:18,25.9,24.2,86.5,969.7,29.1,23.5
09:31:20,26,24.2,86.5,969.5,29.1,23.6
09:31:22,25.9,24.2,86.5,969.6,29.1,23.5
09:31:24,25.9,24.1,86.6,969.5,29.1,23.5
09:31:26,25.9,24.2,86.6,969.6,29.1,23.5
09:31:28,26,24.2,86.6,969.6,29.1,23.6
09:31:30,26,24.2,86.6,969.6,29.3,23.6
09:31:32,26,24.2,86.6,969.7,29.3,23.6
09:31:34,26,24.2,86.7,969.4,29.1,23.6
09:31:36,25.9,24.2,86.7,969.5,29.1,23.6
09:31:38,25.9,24.1,86.7,969.5,29.1,23.5
09:31:40,25.9,24.1,86.7,969.6,29.1,23.5
09:31:42,25.9,24.1,86.7,969.6,28.9,23.5
09:31:44,25.9,24.1,86.8,969.6,28.9,23.5
09:31:46,25.8,24.1,86.8,969.5,28.9,23.5
09:31:48,25.8,24.1,86.8,969.7,28.9,23.5
09:31:50,25.8,24.1,86.9,969.5,28.9,23.5
09:31:52,25.8,24.1,86.9,969.5,28.9,23.5
09:31:54,25.8,24.1,87,969.6,28.9,23.5
09:31:56,25.9,24.1,87,969.6,28.9,23.5
09:31:58,25.9,24.2,87.1,969.5,28.9,23.6
09:32:00,25.9,24.2,87.1,969.6,29.2,23.6
09:32:02,25.9,24.2,87.1,969.5,29.2,23.6
09:32:04,25.9,24.2,87.2,969.7,29.2,23.6
09:32:06,25.9,24.2,87.2,969.5,29.2,23.6
09:32:08,25.9,24.2,87.2,969.7,29.2,23.6
09:32:10,25.9,24.3,87.3,969.6,29.2,23.7
09:32:12,25.9,24.2,87.3,969.5,29.2,23.6
09:32:14,25.9,24.3,87.3,969.5,29.2,23.7
09:32:16,25.9,24.3,87.3,969.5,29.2,23.7
09:32:18,25.9,24.3,87.3,969.4,29.2,23.7
09:32:20,26,24.3,87.4,969.5,29.2,23.7
09:32:22,26,24.4,87.5,969.5,29.4,23.8
09:32:24,26,24.4,87.6,969.4,29.4,23.8
09:32:26,26,24.4,87.7,969.5,29.5,23.8
09:32:28,26.1,24.5,87.8,969.5,29.5,23.9
09:32:30,26,24.4,87.8,969.4,29.5,23.8
09:32:32,26,24.4,87.9,969.5,29.3,23.8
09:32:34,25.9,24.4,87.9,969.6,29.3,23.8
09:32:36,26,24.4,87.9,969.5,29.5,23.8
09:32:38,25.9,24.4,87.8,969.5,29.3,23.8
09:32:40,26,24.4,87.8,969.4,29.3,23.8
09:32:42,26,24.4,87.7,969.5,29.5,23.8
09:32:44,26,24.4,87.6,969.5,29.5,23.8
09:32:46,26,24.4,87.5,969.4,29.4,23.8
09:32:48,26.1,24.4,87.4,969.5,29.4,23.8
09:32:50,26.1,24.4,87.4,969.5,29.4,23.8
09:32:52,26.1,24.5,87.3,969.4,29.7,23.9
09:32:54,26.1,24.5,87.3,969.4,29.6,23.9
09:32:56,26.1,24.5,87.3,969.4,29.6,23.9
09:32:58,26.1,24.4,87.3,969.5,29.6,23.8
09:33:00,26,24.4,87.3,969.4,29.4,23.8
09:33:02,26,24.4,87.3,969.4,29.4,23.8
09:33:04,26.1,24.4,87.3,969.3,29.4,23.8
09:33:06,26.1,24.4,87.3,969.3,29.6,23.8
09:33:08,26.1,24.4,87.3,969.3,29.4,23.8
09:33:10,26.1,24.4,87.2,969.4,29.4,23.8
09:33:12,26.1,24.4,87.2,969.3,29.4,23.8
09:33:14,26.1,24.4,87.2,969.3,29.6,23.8
09:33:16,26.1,24.5,87.2,969.4,29.6,23.9
09:33:18,26.2,24.5,87.2,969.3,29.6,23.9
09:33:20,26.2,24.5,87.2,969.4,29.8,23.9
09:33:22,26.3,24.6,87.2,969.4,29.8,24
09:33:24,26.3,24.6,87.2,969.3,30.1,24
09:33:26,26.3,24.6,87.3,969.3,30.1,24
09:33:28,26.4,24.7,87.3,969.2,30.1,24.1
09:33:30,26.4,24.7,87.3,969.3,30.1,24.1
09:33:32,26.4,24.7,87.3,969.4,30.3,24.1
09:33:34,26.5,24.8,87.4,969.5,30.3,24.2
09:33:36,26.5,24.8,87.4,969.3,30.3,24.2
09:33:38,26.5,24.9,87.4,969.4,30.5,24.3
09:33:40,26.5,24.9,87.5,969.4,30.5,24.3
09:33:42,26.5,24.9,87.5,969.4,30.5,24.3
09:33:44,26.5,24.9,87.5,969.4,30.5,24.3
09:33:46,26.5,24.8,87.5,969.4,30.3,24.2
09:33:48,26.5,24.8,87.5,969.4,30.3,24.2
09:33:50,26.5,24.8,87.5,969.3,30.3,24.2
09:33:52,26.5,24.8,87.5,969.4,30.3,24.2
09:33:54,26.5,24.8,87.4,969.4,30.3,24.2
09:33:56,26.4,24.8,87.4,969.4,30.3,24.1
09:33:58,26.4,24.8,87.4,969.4,30.3,24.1
09:34:00,26.4,24.7,87.3,969.4,30.1,24.1
09:34:02,26.4,24.7,87.2,969.4,30.1,24.1
09:34:04,26.3,24.6,87.1,969.4,30.1,24
09:34:06,26.3,24.6,87,969.3,30.1,24
09:34:08,26.2,24.5,86.9,969.4,29.8,23.9
09:34:10,26.2,24.5,86.8,969.5,29.8,23.9
09:34:12,26.2,24.4,86.7,969.3,29.8,23.8
09:34:14,26.2,24.4,86.6,969.4,29.6,23.8
09:34:16,26.1,24.3,86.5,969.4,29.6,23.7
09:34:18,26.1,24.3,86.5,969.5,29.6,23.7
09:34:20,26.1,24.3,86.4,969.4,29.5,23.7
09:34:22,26.1,24.3,86.3,969.5,29.5,23.7
09:34:24,26.2,24.3,86.2,969.4,29.7,23.7
09:34:26,26.2,24.3,86.2,969.5,29.7,23.7
09:34:28,26.3,24.4,86.2,969.4,29.7,23.8
09:34:30,26.3,24.4,86.2,969.5,30,23.8
09:34:32,26.4,24.5,86.3,969.4,30,23.9
09:34:34,26.4,24.5,86.4,969.4,30,23.9
09:34:36,26.5,24.7,86.5,969.4,30.2,24
09:34:38,26.5,24.7,86.7,969.4,30.2,24.1
09:34:40,26.5,24.7,86.8,969.6,30.4,24.1
09:34:42,26.5,24.8,87,969.4,30.5,24.2
09:34:44,26.5,24.8,87.1,969.4,30.5,24.2
09:34:46,26.5,24.8,87.2,969.6,30.5,24.2
09:34:48,26.5,24.8,87.2,969.5,30.5,24.2
09:34:50,26.5,24.8,87.3,969.4,30.5,24.2
09:34:52,26.4,24.7,87.3,969.5,30.3,24.1
09:34:54,26.3,24.6,87.3,969.5,30.1,24
09:34:56,26.3,24.6,87.2,969.5,29.8,24
09:34:58,26.2,24.5,87.2,969.5,29.8,23.9
09:35:00,26.2,24.5,87,969.3,29.8,23.9
09:35:02,26.2,24.5,86.9,969.4,29.8,23.9
09:35:04,26.4,24.6,86.8,969.4,30,24
09:35:06,26.4,24.6,86.7,969.4,30.2,24
09:35:08,26.5,24.7,86.6,969.3,30.2,24.1
09:35:10,26.5,24.7,86.6,969.3,30.4,24.1
09:35:16,26.6,24.8,86.6,969.3,30.7,24.2
09:35:18,26.7,24.9,86.7,969.1,30.7,24.3
09:35:20,26.8,25,86.7,969.2,30.9,24.4
09:35:22,26.8,25,86.7,969.3,30.9,24.4
09:35:24,26.9,25.1,86.8,969.1,31.1,24.5
09:35:26,26.9,25.1,86.8,969.1,31.3,24.5
09:35:28,27,25.2,86.9,969.3,31.3,24.6
09:35:30,27,25.2,87,969.2,31.6,24.6
09:35:32,27,25.2,87,969.3,31.6,24.7
09:35:34,27.1,25.3,87,969.2,31.6,24.7
09:35:36,27,25.2,87,969.3,31.6,24.7
09:35:38,27,25.2,87,969.2,31.6,24.7
09:35:40,26.9,25.1,87,969.4,31.3,24.6
09:35:42,26.9,25.1,86.9,969.4,31.1,24.5
09:35:44,26.8,25,86.8,969.4,31.1,24.4
09:35:46,26.8,25,86.8,969.4,30.9,24.4
09:35:48,26.8,25,86.7,969.4,30.9,24.4
09:35:50,26.8,25,86.7,969.5,30.9,24.4
09:35:52,26.8,25,86.7,969.5,30.9,24.4
09:35:54,26.8,25,86.7,969.4,30.9,24.4
09:35:56,26.8,25,86.7,969.5,30.9,24.4
09:35:58,26.8,25,86.7,969.5,30.9,24.4
09:36:00,26.8,25,86.7,969.5,30.9,24.4
09:36:02,26.8,25,86.6,969.4,30.9,24.4
09:36:04,26.8,24.9,86.5,969.3,30.9,24.3
09:36:06,26.8,24.9,86.4,969.4,30.8,24.3
09:36:08,26.8,24.9,86.3,969.5,30.8,24.3
09:36:10,26.7,24.8,86.2,969.5,30.6,24.2
09:36:12,26.6,24.7,86,969.5,30.6,24.1
09:36:14,26.6,24.7,85.9,969.3,30.6,24
09:36:16,26.6,24.7,85.8,969.3,30.3,24
09:36:18,26.5,24.6,85.6,969.3,30.3,23.9
09:36:20,26.6,24.7,85.5,969.4,30.3,23.9
09:36:22,26.6,24.6,85.4,969.3,30.3,23.9
09:36:24,26.5,24.6,85.3,969.5,30.3,23.9
09:36:26,26.5,24.6,85.2,969.3,30.3,23.9
09:36:28,26.6,24.6,85.2,969.5,30.4,23.9
09:36:30,26.6,24.6,85.2,969.6,30.5,23.9
09:36:32,26.6,24.6,85.2,969.4,30.3,23.9
09:36:34,26.6,24.6,85.3,969.4,30.3,23.9
09:36:36,26.5,24.6,85.3,969.4,30.3,23.9
09:36:38,26.5,24.5,85.3,969.4,30.1,23.8
09:36:40,26.4,24.5,85.2,969.4,30.1,23.8
09:36:42,26.4,24.4,85.1,969.4,30,23.7
09:36:44,26.4,24.4,85.1,969.4,30,23.7
09:36:46,26.4,24.4,85,969.4,29.8,23.6
09:36:48,26.4,24.3,84.9,969.5,29.8,23.6
09:36:50,26.4,24.3,84.8,969.5,29.8,23.6
09:36:52,26.3,24.3,84.8,969.4,29.8,23.6
09:36:54,26.3,24.2,84.7,969.4,29.8,23.5
09:36:56,26.3,24.2,84.6,969.5,29.8,23.5
09:36:58,26.3,24.2,84.6,969.4,29.7,23.5
09:37:00,26.3,24.2,84.6,969.4,29.7,23.5
09:37:02,26.3,24.2,84.5,969.5,29.7,23.5
09:37:04,26.3,24.2,84.5,969.3,29.7,23.5
09:37:06,26.3,24.2,84.5,969.4,29.7,23.5
09:37:08,26.3,24.2,84.5,969.4,29.7,23.5
09:37:10,26.3,24.2,84.5,969.4,29.7,23.5
09:37:12,26.3,24.2,84.5,969.4,29.5,23.4
09:37:14,26.3,24.2,84.4,969.4,29.5,23.4
09:37:16,26.3,24.2,84.4,969.4,29.5,23.4
09:37:18,26.2,24.1,84.4,969.4,29.5,23.4
09:37:20,26.2,24.1,84.4,969.3,29.5,23.4
09:37:22,26.2,24.1,84.4,969.5,29.5,23.4
09:37:24,26.2,24.1,84.4,969.4,29.5,23.4
09:37:26,26.2,24.1,84.4,969.4,29.5,23.4
09:37:28,26.3,24.2,84.5,969.3,29.5,23.5
09:37:30,26.3,24.2,84.6,969.4,29.7,23.5
09:37:32,26.3,24.2,84.6,969.4,29.8,23.5
09:37:34,26.3,24.2,84.7,969.3,29.8,23.5
09:37:36,26.3,24.2,84.7,969.4,29.8,23.5
09:37:38,26.3,24.2,84.7,969.3,29.8,23.5
09:37:40,26.3,24.2,84.8,969.4,29.8,23.5
09:37:42,26.3,24.2,84.7,969.3,29.8,23.5
09:37:44,26.4,24.3,84.7,969.4,29.8,23.6
09:37:46,26.4,24.3,84.6,969.3,30,23.6
09:37:48,26.4,24.4,84.6,969.2,30,23.6
09:37:50,26.5,24.4,84.6,969.4,30,23.6
09:37:52,26.5,24.4,84.6,969.3,30.1,23.7
09:37:54,26.6,24.5,84.6,969.3,30.1,23.8
09:37:56,26.6,24.4,84.5,969.4,30.1,23.7
09:37:58,26.6,24.5,84.5,969.4,30.3,23.8
09:38:00,26.6,24.5,84.4,969.3,30.3,23.8
09:38:02,26.7,24.5,84.4,969.4,30.3,23.8
09:38:04,26.7,24.6,84.4,969.3,30.6,23.9
09:38:06,26.8,24.7,84.4,969.4,30.6,23.9
09:38:08,26.8,24.7,84.5,969.4,30.6,23.9
09:38:10,26.8,24.7,84.6,969.4,30.6,24
09:38:12,26.8,24.7,84.6,969.2,30.8,24
09:38:14,26.8,24.7,84.6,969.3,30.9,24
09:38:16,26.9,24.8,84.6,969.3,30.9,24.1
09:38:18,26.9,24.8,84.8,969.4,31.1,24.1
09:38:20,26.9,24.9,84.9,969.2,31.1,24.2
09:38:22,26.9,24.9,85.1,969.4,30.9,24.1
09:38:24,26.9,24.9,85.3,969.4,30.9,24.2
09:38:26,26.8,24.9,85.4,969.3,30.9,24.2
09:38:28,26.8,24.9,85.5,969.2,30.9,24.2
09:38:30,26.8,24.9,85.6,969.3,30.9,24.2
09:38:32,26.8,24.9,85.6,969.4,30.7,24.2
09:38:34,26.8,24.8,85.6,969.4,30.7,24.1
09:38:36,26.7,24.8,85.6,969.3,30.7,24.1
09:38:38,26.7,24.8,85.4,969.2,30.7,24.1
09:38:40,26.7,24.7,85.3,969.3,30.7,24
09:38:42,26.7,24.7,85.2,969.3,30.5,24
09:38:44,26.7,24.7,85.1,969.3,30.4,24
09:38:46,26.7,24.7,85,969.3,30.7,24
09:38:48,26.7,24.7,85,969.3,30.7,24
09:38:50,26.8,24.7,84.9,969.3,30.7,24
09:38:52,26.8,24.8,84.9,969.3,30.9,24.1
09:38:54,26.9,24.8,85,969.2,30.9,24.1
09:38:56,26.9,24.9,85.1,969.3,30.9,24.2
09:38:58,26.9,24.9,85.3,969.3,30.9,24.2
09:39:00,26.9,24.9,85.4,969.3,30.9,24.2
09:39:02,26.9,25,85.7,969.3,30.9,24.3
09:39:04,26.8,24.9,85.8,969.3,31,24.2
09:39:06,26.8,24.9,86,969.4,30.8,24.2
09:39:08,26.7,24.8,86.1,969.3,30.8,24.2
09:39:10,26.7,24.8,86.2,969.2,30.6,24.1
09:39:12,26.7,24.8,86.2,969.4,30.6,24.2
09:39:14,26.6,24.7,86.3,969.3,30.6,24.1
09:39:16,26.6,24.7,86.3,969.2,30.4,24.1
09:39:18,26.6,24.7,86.4,969.2,30.4,24.1
09:39:20,26.5,24.7,86.4,969.3,30.4,24.1
09:39:22,26.5,24.7,86.4,969.4,30.4,24.1
09:39:24,26.5,24.7,86.4,969.2,30.4,24.1
09:39:26,26.5,24.7,86.4,969.4,30.2,24
09:39:28,26.5,24.7,86.4,969.3,30.4,24.1
09:39:30,26.5,24.7,86.5,969.3,30.4,24.1
09:39:32,26.5,24.7,86.5,969.2,30.4,24.1
09:39:34,26.5,24.7,86.5,969.4,30.2,24
09:39:36,26.5,24.7,86.6,969.4,30.2,24
09:39:38,26.4,24.6,86.6,969.3,30.2,24
09:39:40,26.4,24.6,86.6,969.3,30.2,24
09:39:42,26.3,24.5,86.5,969.2,30,23.9
09:39:44,26.3,24.5,86.4,969.3,30,23.9
09:39:46,26.3,24.4,86.2,969.3,29.7,23.8
09:39:48,26.2,24.3,86,969.2,29.7,23.7
09:39:50,26.2,24.3,85.8,969.3,29.7,23.6
09:39:52,26.2,24.3,85.6,969.3,29.6,23.6
09:39:54,26.2,24.3,85.4,969.3,29.6,23.6
09:39:56,26.2,24.3,85.2,969.3,29.6,23.6
09:39:58,26.3,24.3,85.1,969.2,29.6,23.6
09:40:00,26.3,24.3,85,969.2,29.8,23.6
09:40:02,26.4,24.4,85,969.2,29.8,23.6
09:40:04,26.4,24.4,85,969.2,29.8,23.6
09:40:06,26.4,24.4,85,969.1,29.8,23.7
09:40:08,26.4,24.4,84.9,969.2,29.8,23.6
09:40:10,26.4,24.4,84.9,969.3,30,23.7
09:40:12,26.5,24.4,84.9,969.3,30,23.7
09:40:14,26.5,24.4,84.8,969.1,30,23.7
09:40:16,26.4,24.4,84.8,969.3,30,23.7
09:40:18,26.4,24.3,84.8,969.2,29.8,23.6
09:40:20,26.3,24.2,84.7,969.2,29.8,23.5
09:40:22,26.3,24.2,84.6,969.3,29.5,23.5
09:40:24,26.3,24.2,84.3,969.2,29.5,23.4
09:40:26,26.3,24.2,84.1,969.1,29.5,23.4
09:40:28,26.3,24.1,84,969.2,29.4,23.3
09:40:30,26.3,24.2,83.8,969.2,29.7,23.4
09:40:32,26.3,24.1,83.8,969.3,29.7,23.3
09:40:34,26.3,24.1,83.7,969.1,29.7,23.3
09:40:36,26.3,24.1,83.6,969.2,29.7,23.3
09:40:38,26.4,24.2,83.5,969.2,29.7,23.4
09:40:40,26.4,24.2,83.4,969.3,29.7,23.4
09:40:42,26.4,24.2,83.3,969.1,29.8,23.4
09:40:44,26.4,24.1,83.2,969.2,29.6,23.3
09:40:46,26.4,24.1,83.2,969.2,29.6,23.3
09:40:48,26.4,24.1,83.1,969.2,29.6,23.3
09:40:50,26.4,24.1,83.1,969.3,29.8,23.3
09:40:52,26.4,24.1,83.1,969.3,29.6,23.3
09:40:54,26.4,24.1,83.2,969.1,29.6,23.3
09:40:56,26.3,24.1,83.2,969.2,29.6,23.2
09:40:58,26.3,24,83.3,969.3,29.4,23.2
09:41:00,26.2,23.9,83.3,969.2,29.4,23.1
09:41:02,26.1,23.9,83.3,969.2,29.2,23.1
09:41:04,26.1,23.9,83.4,969.3,29.2,23.1
09:41:06,26.1,23.8,83.4,969.3,29,23
09:41:08,26,23.8,83.4,969.2,29,23
09:41:10,26,23.8,83.5,969.3,28.8,22.9
09:41:12,25.9,23.7,83.5,969.3,28.8,22.9
09:41:14,25.9,23.7,83.5,969.2,28.8,22.9
09:41:16,25.9,23.7,83.5,969.2,28.8,22.9
09:41:18,26,23.8,83.4,969.3,29,23
09:41:20,26.1,23.9,83.5,969.3,29.2,23.1
09:41:22,26.2,23.9,83.5,969.3,29.2,23.1
09:41:24,26.2,24.1,83.7,969.2,29.4,23.2
09:41:26,26.3,24.1,83.8,969.2,29.4,23.3
09:41:28,26.3,24.2,84,969.3,29.7,23.4
09:41:30,26.4,24.3,84.2,969.3,29.7,23.5
09:41:32,26.4,24.3,84.3,969.3,29.7,23.5
09:41:34,26.4,24.3,84.5,969.3,29.9,23.6
09:41:36,26.5,24.4,84.6,969.2,30,23.7
09:41:38,26.5,24.4,84.8,969.2,30.2,23.7
09:41:40,26.5,24.5,85,969.3,30.2,23.8
09:41:42,26.5,24.5,85.1,969.2,30.2,23.8
09:41:44,26.5,24.6,85.3,969.3,30.3,23.9
09:41:46,26.5,24.6,85.4,969.2,30.3,23.9
09:41:48,26.5,24.6,85.6,969.3,30.3,23.9
09:41:50,26.5,24.6,85.7,969.3,30.3,23.9
09:41:52,26.5,24.7,85.8,969.4,30.3,23.9
09:41:54,26.5,24.7,85.9,969.2,30.3,24
09:41:56,26.5,24.7,85.9,969.3,30.3,24
09:41:58,26.4,24.5,85.9,969.3,30.1,23.9
09:42:00,26.5,24.6,85.9,969.3,30.1,23.9
09:42:02,26.4,24.5,85.8,969.1,30.1,23.9
09:42:04,26.4,24.5,85.8,969.3,30.1,23.8
09:42:06,26.4,24.5,85.8,969.3,29.9,23.8
09:42:08,26.4,24.5,85.7,969.2,29.9,23.8
09:42:10,26.3,24.4,85.6,969.2,29.9,23.7
09:42:12,26.3,24.4,85.6,969.3,29.6,23.6
09:42:14,26.3,24.3,85.5,969.2,29.6,23.6
09:42:16,26.2,24.3,85.4,969.3,29.6,23.6
09:42:18,26.2,24.3,85.3,969.3,29.6,23.6
09:42:20,26.2,24.3,85.3,969.4,29.6,23.6
09:42:22,26.2,24.2,85.2,969.3,29.6,23.5
09:42:24,26.2,24.2,85.2,969.2,29.6,23.5
09:42:26,26.2,24.2,85.2,969.2,29.4,23.5
09:42:28,26.1,24.2,85.1,969.2,29.4,23.5
09:42:30,26.1,24.1,85.1,969.3,29.4,23.4
09:42:32,26.1,24.1,85.1,969.3,29.4,23.4
09:42:34,26.1,24.1,85,969.3,29.4,23.4
09:42:36,26.1,24.1,85.1,969.3,29.4,23.4
09:42:38,26.2,24.2,85.1,969.2,29.4,23.5
09:42:40,26.2,24.2,85.2,969.4,29.6,23.5
09:42:42,26.2,24.2,85.3,969.2,29.6,23.5
09:42:44,26.2,24.3,85.4,969.2,29.6,23.6
09:42:46,26.2,24.3,85.5,969.2,29.6,23.6
09:42:48,26.2,24.3,85.7,969.4,29.6,23.6
09:42:50,26.2,24.3,85.8,969.3,29.6,23.7
09:42:52,26.2,24.3,85.9,969.2,29.7,23.7
09:42:54,26.2,24.3,86,969.3,29.7,23.7
09:42:56,26.1,24.3,86.1,969.3,29.5,23.6
09:42:58,26.1,24.2,86.2,969.3,29.5,23.6
09:43:00,26.1,24.2,86.2,969.3,29.3,23.6
09:43:02,26.1,24.2,86.1,969.3,29.3,23.6
09:43:04,26.1,24.2,86,969.3,29.3,23.5
09:43:06,26.1,24.2,86,969.3,29.2,23.5
09:43:08,26,24.2,85.9,969.2,29.2,23.5
09:43:10,26,24.2,85.8,969.2,29.2,23.4
09:43:12,26,24.1,85.7,969.2,29.2,23.4
09:43:14,26,24.1,85.7,969.4,29.2,23.4
09:43:16,26,24.1,85.6,969.2,29.2,23.4
09:43:18,26,24.1,85.5,969.3,29.2,23.4
09:43:20,26.1,24.1,85.4,969.3,29.2,23.4
09:43:22,26.1,24.1,85.3,969.3,29.2,23.4
09:43:24,26.1,24.1,85.2,969.2,29.2,23.4
09:43:26,26.1,24.1,85.2,969.3,29.4,23.4
09:43:28,26.1,24.1,85.1,969.4,29.4,23.4
09:43:30,26.1,24.1,85,969.4,29.4,23.4
09:43:32,26.1,24.1,84.9,969.3,29.4,23.4
09:43:34,26.2,24.1,84.8,969.3,29.4,23.4
09:43:36,26.2,24.1,84.7,969.2,29.4,23.4
09:43:38,26.2,24.1,84.7,969.3,29.4,23.4
09:43:40,26.2,24.1,84.7,969.2,29.4,23.4
09:43:42,26.2,24.1,84.6,969.3,29.4,23.4
09:43:44,26.1,24.1,84.6,969.2,29.3,23.4
09:43:46,26.2,24.1,84.6,969.3,29.3,23.4
09:43:48,26.2,24.1,84.6,969.2,29.3,23.4
09:43:50,26.2,24.1,84.5,969.3,29.3,23.4
09:43:52,26.2,24.1,84.5,969.3,29.5,23.4
09:43:54,26.2,24.1,84.5,969.2,29.5,23.4
09:43:56,26.2,24.1,84.6,969.3,29.3,23.4
09:43:58,26.1,24,84.6,969.3,29.3,23.3
09:44:00,26.1,24,84.7,969.2,29.4,23.3
09:44:02,26.1,24,84.7,969.2,29.4,23.3
09:44:04,26.1,24.1,84.7,969.2,29.4,23.4
09:44:06,26.1,24,84.7,969.3,29.4,23.3
09:44:08,26.2,24.1,84.7,969.4,29.4,23.4
09:44:10,26.2,24.1,84.6,969.2,29.5,23.4
09:44:12,26.2,24.1,84.6,969.3,29.5,23.4
09:44:14,26.3,24.2,84.6,969.3,29.5,23.4
09:44:16,26.3,24.2,84.6,969.2,29.7,23.5
09:44:18,26.3,24.2,84.7,969.2,29.8,23.5
09:44:20,26.3,24.3,84.8,969.3,29.8,23.6
09:44:22,26.4,24.3,84.9,969.3,29.8,23.6
09:44:24,26.4,24.4,85,969.3,29.8,23.7
09:44:26,26.4,24.4,85.1,969.2,29.8,23.7
09:44:28,26.4,24.4,85.3,969.2,29.9,23.7
09:44:30,26.3,24.4,85.4,969.3,29.9,23.7
09:44:32,26.3,24.4,85.4,969.2,29.9,23.7
09:44:34,26.3,24.4,85.5,969.3,29.9,23.7
09:44:36,26.3,24.4,85.5,969.3,29.9,23.7
09:44:38,26.3,24.4,85.5,969.3,29.9,23.7
