date,time,celltemp,cellpres,co2,co2abs,h2o,h2oabs,h2odewpoint,ivolt,raw_co2,raw_co2ref,raw_h2o,raw_h2oref,raw_flowrate
01/01/2000,01:57:28.28,51.4641,96.4307,399.535,0.086696147,28.7961,0.13495016,22.747,17.859678,4780495.0,5802163.0,3482535.0,4147026.0,0.78067593
01/01/2000,01:57:28.78,51.4641,96.4359,399.319,0.086665868,28.7164,0.13471263,22.7022,17.840375,4780620.0,5801990.0,3483164.0,4146618.0,0.7793281
01/01/2000,01:57:29.28,51.4708,96.4435,399.231,0.086658477,28.7956,0.13496261,22.7489,17.83534,4780489.0,5802056.0,3480417.0,4146900.0,0.77698192
01/01/2000,01:57:29.78,51.4774,96.4512,399.348,0.086684169,28.9084,0.13531535,22.8147,17.869749,4780864.0,5802606.0,3480716.0,4147085.0,0.77906732
01/01/2000,01:57:30.28,51.4741,96.4537,399.874,0.086769819,28.8315,0.13508427,22.7711,17.853803,4780447.0,5803098.0,3482112.0,4146703.0,0.78099145
01/01/2000,01:57:30.78,51.4708,96.4544,399.898,0.086773815,28.7263,0.13476431,22.711,17.920942,4780306.0,5801985.0,3483298.0,4147092.0,0.78073444
01/01/2000,01:57:31.28,51.4708,96.4622,399.038,0.086647148,28.9746,0.13553297,22.8543,17.86807,4780838.0,5801949.0,3475983.0,4146773.0,0.77871303
01/01/2000,01:57:31.78,51.4641,96.4704,398.902,0.086638984,29.4133,0.13687908,23.1039,17.837018,4781364.0,5803139.0,3472313.0,4146915.0,0.77636265
01/01/2000,01:57:32.28,51.4608,96.4764,398.888,0.086644887,29.5933,0.13743263,23.2059,17.861356,4781152.0,5802394.0,3471553.0,4146805.0,0.77981686
01/01/2000,01:57:32.78,51.4575,96.4772,398.588,0.086597204,29.4709,0.13706403,23.1375,17.829465,4780534.0,5801533.0,3475098.0,4146697.0,0.77707901
01/01/2000,01:57:33.28,51.4642,96.4917,398.775,0.086635646,29.1298,0.13604485,22.9476,17.860517,4780717.0,5802375.0,3479828.0,4146889.0,0.77308444
01/01/2000,01:57:33.79,51.4741,96.4977,399.027,0.086678447,29.0458,0.13579374,22.9009,17.832822,4780430.0,5801954.0,3477228.0,4146827.0,0.77593097
01/01/2000,01:57:34.29,51.4807,96.4999,399.087,0.08668888,29.0533,0.13581758,22.9055,17.83534,4780412.0,5802138.0,3479669.0,4146928.0,0.78127865
01/01/2000,01:57:34.79,51.4707,96.5012,399.426,0.086745443,29.0166,0.13571,22.8849,17.847089,4780461.0,5802712.0,3477996.0,4146710.0,0.78174772
01/01/2000,01:57:35.29,51.4741,96.5077,398.827,0.08665699,29.1483,0.13611859,22.9608,17.847929,4780711.0,5801370.0,3476199.0,4146712.0,0.78060731
01/01/2000,01:57:35.79,51.4774,96.5167,398.458,0.086607341,29.2703,0.13650006,23.0313,17.843732,4780797.0,5802481.0,3475106.0,4146926.0,0.78005194
01/01/2000,01:57:36.29,51.4707,96.5217,398.888,0.086682205,29.331,0.13669246,23.0664,17.844572,4780671.0,5802268.0,3474667.0,4146732.0,0.77935781
01/01/2000,01:57:36.79,51.4608,96.5292,398.425,0.086617174,29.3025,0.13661807,23.0516,17.833662,4780754.0,5801605.0,3475456.0,4146629.0,0.77702493
01/01/2000,01:57:37.29,51.4708,96.536,397.886,0.086535692,29.2888,0.13658231,23.0451,17.820234,4780756.0,5801336.0,3474900.0,4146667.0,0.7786036
01/01/2000,01:57:37.79,51.4774,96.5407,398.236,0.086595296,29.3747,0.13684719,23.0943,17.851285,4781131.0,5802815.0,3473710.0,4147090.0,0.7812571
01/01/2000,01:57:38.29,51.4674,96.5447,398.623,0.086663484,29.4576,0.13710641,23.1416,17.850446,4780708.0,5802139.0,3472926.0,4146801.0,0.77720637
01/01/2000,01:57:38.79,51.4674,96.5464,398.547,0.086653175,29.4741,0.13715869,23.1511,17.845411,4780661.0,5802112.0,3473045.0,4146799.0,0.78122282
01/01/2000,01:57:39.29,51.4707,96.5505,398.37,0.086627664,29.4275,0.13702154,23.1256,17.837858,4780597.0,5801684.0,3473934.0,4146686.0,0.77799177
01/01/2000,01:57:39.79,51.4674,96.5595,398.528,0.086660203,29.2703,0.13655644,23.0386,17.844572,4780450.0,5802278.0,3476825.0,4146842.0,0.77928276
01/01/2000,01:57:40.29,51.4608,96.5604,398.905,0.086720762,29.1191,0.13609957,22.9533,17.860517,4780472.0,5802311.0,3477975.0,4147119.0,0.78037195
01/01/2000,01:57:40.79,51.4641,96.5635,399.246,0.086776971,29.1052,0.13605999,22.9459,17.840375,4780323.0,5802838.0,3477186.0,4146893.0,0.77887973
01/01/2000,01:57:41.29,51.4741,96.5747,399.824,0.086877822,29.1449,0.13619238,22.9703,17.840375,4779889.0,5802882.0,3476793.0,4146980.0,0.77753977
01/01/2000,01:57:41.79,51.4708,96.5757,399.431,0.08681756,29.2073,0.13638442,23.0058,17.838697,4780597.0,5802401.0,3475748.0,4147022.0,0.78142409
01/01/2000,01:57:42.29,51.4707,96.5792,398.957,0.086746397,29.2875,0.13663285,23.0517,17.839536,4780591.0,5802826.0,3474864.0,4147065.0,0.77989888
01/01/2000,01:57:42.79,51.4741,96.5865,398.629,0.086700325,29.3001,0.13667917,23.06,17.871427,4780620.0,5801842.0,3475387.0,4147036.0,0.78303155
01/01/2000,01:57:43.29,51.4774,96.591,398.251,0.08664381,29.309,0.13671123,23.0659,17.853803,4780407.0,5801884.0,3474265.0,4146658.0,0.78130731
01/01/2000,01:57:43.79,51.4708,96.6002,398.566,0.08670473,29.397,0.13699191,23.117,17.848768,4780666.0,5802666.0,3472918.0,4146786.0,0.7794166
01/01/2000,01:57:44.29,51.4741,96.6062,398.708,0.086734113,29.5797,0.13755232,23.2206,17.848768,4781028.0,5803001.0,3470077.0,4147045.0,0.77692565
01/01/2000,01:57:44.79,51.4808,96.6147,398.57,0.086720523,29.7471,0.138067,23.3154,17.843732,4780056.0,5801742.0,3468583.0,4146556.0,0.77393903
01/01/2000,01:57:45.29,51.4774,96.6205,398.122,0.086655855,29.825,0.13831043,23.3597,17.869749,4781120.0,5802286.0,3468002.0,4146907.0,0.77593731
01/01/2000,01:57:45.79,51.4741,96.6209,397.71,0.086592855,29.9605,0.13872015,23.4349,17.819395,4781299.0,5802443.0,3465740.0,4147101.0,0.77715439
01/01/2000,01:57:46.29,51.4774,96.6252,397.922,0.086628732,29.8496,0.13839077,23.3742,17.848768,4780517.0,5802016.0,3470466.0,4146683.0,0.77585167
01/01/2000,01:57:46.79,51.4774,96.6307,398.65,0.086746931,29.5695,0.13755136,23.219,17.845411,4780430.0,5802907.0,3472182.0,4146723.0,0.77373032
01/01/2000,01:57:47.29,51.4741,96.6392,398.377,0.086711044,29.475,0.13727688,23.1675,17.845411,4780697.0,5801784.0,3472970.0,4147035.0,0.7767044
01/01/2000,01:57:47.79,51.4674,96.6425,397.885,0.086637554,29.5272,0.13744091,23.1973,17.833662,4780458.0,5802004.0,3470874.0,4146738.0,0.77850608
01/01/2000,01:57:48.29,51.4574,96.644,397.921,0.08664793,29.6522,0.13782399,23.2675,17.85716,4781025.0,5802307.0,3469831.0,4146969.0,0.78032159
01/01/2000,01:57:48.79,51.4641,96.6444,397.757,0.086621704,29.726,0.13804584,23.3088,17.847089,4781120.0,5802470.0,3469286.0,4146975.0,0.78013205
01/01/2000,01:57:49.29,51.4674,96.6482,397.586,0.086598339,29.8365,0.13838332,23.3709,17.857999,4781125.0,5802124.0,3466857.0,4146661.0,0.7762804
01/01/2000,01:57:49.79,51.4741,96.6527,397.224,0.086545228,30.0083,0.13890451,23.4668,17.857999,4781498.0,5802244.0,3465206.0,4147114.0,0.77746944
01/01/2000,01:57:50.29,51.4741,96.6527,397.432,0.086579504,30.1192,0.13923782,23.528,17.848768,4781088.0,5802508.0,3464188.0,4146678.0,0.77693815
01/01/2000,01:57:50.79,51.4674,96.6537,397.357,0.086569671,30.1062,0.13920193,23.521,17.831144,4780798.0,5801269.0,3465325.0,4146910.0,0.78142805
01/01/2000,01:57:51.29,51.4541,96.6539,397.256,0.086555185,29.9851,0.1388418,23.4542,17.852964,4780631.0,5801777.0,3467135.0,4146736.0,0.77841558
01/01/2000,01:57:51.79,51.4574,96.6565,397.701,0.08662712,29.9158,0.13863563,23.4163,17.838697,4781014.0,5802450.0,3467025.0,4146958.0,0.7776093
01/01/2000,01:57:52.29,51.4741,96.6534,397.568,0.086598396,29.7741,0.13819968,23.3371,17.851285,4780907.0,5801755.0,3470697.0,4146799.0,0.77702374
01/01/2000,01:57:52.79,51.4774,96.6512,397.78,0.086626768,29.5078,0.13739037,23.188,17.884855,4780551.0,5802264.0,3473443.0,4146842.0,0.78122897
01/01/2000,01:57:53.29,51.4707,96.6442,397.986,0.086653528,29.4195,0.13711565,23.1372,17.847929,4780721.0,5801875.0,3472871.0,4146754.0,0.78224778
01/01/2000,01:57:53.79,51.4641,96.6449,398.054,0.086667594,29.5458,0.13750135,23.2082,17.844572,4780686.0,5802599.0,3470453.0,4146979.0,0.78308033
01/01/2000,01:57:54.29,51.4674,96.637,397.838,0.086626949,29.7305,0.138049,23.31,17.878141,4781298.0,5802047.0,3468623.0,4146946.0,0.78233346
01/01/2000,01:57:54.79,51.4774,96.637,397.164,0.086517992,29.7745,0.13817918,23.3345,17.843732,4780880.0,5801449.0,3469165.0,4146692.0,0.78277201
01/01/2000,01:57:55.29,51.4774,96.639,397.815,0.086621465,29.5534,0.13751327,23.2114,17.849607,4780979.0,5802987.0,3473938.0,4146892.0,0.78167486
01/01/2000,01:57:55.79,51.4674,96.6354,398.34,0.086700439,29.2287,0.13652575,23.0281,17.845411,4780370.0,5801852.0,3477300.0,4146913.0,0.78158993
01/01/2000,01:57:56.29,51.4708,96.6384,398.722,0.086761474,29.0415,0.13595795,22.9225,17.843732,4780017.0,5802607.0,3478436.0,4146805.0,0.78142366
01/01/2000,01:57:56.79,51.4708,96.6394,398.985,0.086804094,29.0277,0.135917,22.9148,17.840375,4780382.0,5802410.0,3477593.0,4146869.0,0.78209104
01/01/2000,01:57:57.29,51.4608,96.6477,398.516,0.086740074,29.1249,0.13622683,22.9715,17.84625,4780554.0,5802438.0,3475981.0,4146852.0,0.78035049
01/01/2000,01:57:57.79,51.4674,96.6374,398.548,0.086734771,29.1611,0.13632237,22.9902,17.853803,4780030.0,5801914.0,3476635.0,4146644.0,0.7787362
01/01/2000,01:57:58.29,51.4774,96.6452,398.414,0.08671832,29.1324,0.13624185,22.9753,17.859678,4780629.0,5802322.0,3476731.0,4146973.0,0.77581572
01/01/2000,01:57:58.79,51.4807,96.6494,398.411,0.086721239,29.1339,0.13625091,22.9768,17.854642,4780696.0,5802759.0,3476811.0,4146941.0,0.77748255
01/01/2000,01:57:59.29,51.4774,96.6507,398.843,0.086791877,29.1371,0.13626301,22.9789,17.871427,4780489.0,5803048.0,3476631.0,4146970.0,0.77619276
01/01/2000,01:57:59.79,51.4674,96.6517,398.645,0.086762723,29.1,0.13615411,22.958,17.833662,4780271.0,5801876.0,3477692.0,4146946.0,0.7778275
01/01/2000,01:58:00.29,51.4707,96.6477,398.589,0.086749973,29.1434,0.13628047,22.9819,17.841215,4780610.0,5803031.0,3475512.0,4146849.0,0.77798743
01/01/2000,01:58:00.79,51.4674,96.6565,398.814,0.086795988,29.2839,0.13672018,23.0629,17.844572,4780851.0,5803155.0,3474215.0,4147021.0,0.77793016
01/01/2000,01:58:01.29,51.4674,96.6512,398.565,0.086752414,29.3753,0.13699132,23.1135,17.827787,4781000.0,5802946.0,3473453.0,4146996.0,0.77953109
01/01/2000,01:58:01.79,51.4674,96.6507,398.242,0.08670103,29.4321,0.13716292,23.1454,17.845411,4781256.0,5802990.0,3472860.0,4147053.0,0.78075723
01/01/2000,01:58:02.29,51.4642,96.6422,397.977,0.086651802,29.4487,0.13720345,23.1532,17.836179,4780580.0,5801810.0,3472970.0,4146809.0,0.77949008
01/01/2000,01:58:02.79,51.4608,96.6449,397.716,0.086612997,29.4097,0.13708955,23.1318,17.84625,4780981.0,5802166.0,3473595.0,4146836.0,0.78202481
01/01/2000,01:58:03.29,51.4608,96.6462,397.995,0.086658773,29.4284,0.13714808,23.1426,17.855482,4780994.0,5802893.0,3472613.0,4146945.0,0.78200869
01/01/2000,01:58:03.79,51.4608,96.6467,397.976,0.086656866,29.4918,0.13734072,23.1782,17.849607,4781460.0,5802719.0,3472093.0,4146894.0,0.78144531
01/01/2000,01:58:04.29,51.4641,96.6489,397.856,0.086639289,29.5032,0.13737744,23.185,17.761485,4780969.0,5802638.0,3472205.0,4146811.0,0.78086352
01/01/2000,01:58:04.79,51.4674,96.6487,397.953,0.08665389,29.5076,0.13738936,23.1874,17.837858,4780677.0,5801954.0,3472014.0,4146914.0,0.78108482
01/01/2000,01:58:05.29,51.4674,96.6485,398.166,0.086687145,29.4554,0.13723093,23.1581,17.841215,4780703.0,5802741.0,3473531.0,4146872.0,0.78273639
01/01/2000,01:58:05.79,51.4708,96.646,398.432,0.086725654,29.3721,0.13697409,23.1108,17.850446,4780260.0,5801942.0,3473951.0,4146758.0,0.78260369
01/01/2000,01:58:06.29,51.4774,96.6499,398.348,0.086714925,29.3871,0.13702285,23.12,17.84625,4780421.0,5802262.0,3473094.0,4146819.0,0.78178448
01/01/2000,01:58:06.79,51.4774,96.644,397.848,0.08663064,29.4825,0.13730448,23.1725,17.844572,4781332.0,5802167.0,3471751.0,4146838.0,0.78128027
01/01/2000,01:58:07.29,51.4708,96.6485,397.244,0.086540699,29.5762,0.13759613,23.2258,17.845411,4781464.0,5802379.0,3470949.0,4147061.0,0.78034753
01/01/2000,01:58:07.79,51.4608,96.644,397.652,0.086603755,29.6057,0.13768237,23.2415,17.855482,4780870.0,5802405.0,3471038.0,4146816.0,0.77931747
01/01/2000,01:58:08.29,51.4674,96.644,398.048,0.08666521,29.5568,0.13753253,23.2142,17.866392,4781038.0,5802646.0,3472184.0,4147095.0,0.78069639
01/01/2000,01:58:08.79,51.4674,96.6447,396.662,0.08644742,29.8131,0.13830816,23.3573,17.848768,4782718.0,5801866.0,3464880.0,4146919.0,0.78031854
01/01/2000,01:58:09.29,51.4674,96.6489,394.581,0.086127462,30.6736,0.14089322,23.8303,17.847929,4784717.0,5802996.0,3451137.0,4146812.0,0.78040065
01/01/2000,01:58:09.79,51.4774,96.6477,392.341,0.085774002,31.5302,0.14342456,24.2888,17.861356,4786127.0,5801464.0,3444428.0,4146830.0,0.78161745
01/01/2000,01:58:10.29,51.4707,96.6475,391.445,0.085632209,31.6418,0.14375424,24.3477,17.845411,4785192.0,5801766.0,3448591.0,4146942.0,0.7788506
01/01/2000,01:58:10.79,51.4608,96.648,391.861,0.085700216,31.512,0.14337593,24.2792,17.849607,4785660.0,5801768.0,3447324.0,4146650.0,0.77941179
01/01/2000,01:58:11.29,51.4674,96.6432,388.141,0.085103511,32.289,0.14564192,24.6853,17.839536,4790955.0,5801138.0,3430120.0,4146665.0,0.77786169
01/01/2000,01:58:11.79,51.4707,96.6485,383.997,0.084447679,33.3531,0.14872282,25.2299,17.839536,4792862.0,5802117.0,3422603.0,4146747.0,0.77882442
01/01/2000,01:58:12.29,51.4707,96.6507,384.499,0.084530649,33.3071,0.14859378,25.2071,17.85716,4789913.0,5800931.0,3431087.0,4146578.0,0.77870488
01/01/2000,01:58:12.79,51.4708,96.648,388.67,0.085194587,32.5077,0.14628291,24.7991,17.801768,4785204.0,5801302.0,3441176.0,4146712.0,0.77998561
01/01/2000,01:58:13.29,51.4674,96.6497,394.347,0.086097002,31.2965,0.14274114,24.165,17.831983,4780989.0,5801630.0,3459644.0,4146634.0,0.78076128
01/01/2000,01:58:13.79,51.4741,96.6425,397.055,0.086511793,30.3041,0.13977932,23.6278,17.849607,4780253.0,5800621.0,3464922.0,4146596.0,0.78083467
01/01/2000,01:58:14.29,51.4708,96.6425,397.057,0.086511497,30.1766,0.13939791,23.5578,17.816038,4781621.0,5802400.0,3462946.0,4146912.0,0.7826838
01/01/2000,01:58:14.79,51.4642,96.637,397.317,0.086547317,29.9992,0.13885992,23.4591,17.843732,4780821.0,5801775.0,3469374.0,4146741.0,0.78311271
01/01/2000,01:58:15.29,51.4674,96.6332,398.377,0.086707057,29.5106,0.13737893,23.1865,17.839536,4780075.0,5802582.0,3474875.0,4146919.0,0.78329272
01/01/2000,01:58:15.79,51.4741,96.6387,399.539,0.086891889,29.1109,0.13616907,22.962,17.84625,4779658.0,5802736.0,3479237.0,4146889.0,0.78357796
01/01/2000,01:58:16.29,51.4707,96.6374,399.86,0.086939449,28.8291,0.13530725,22.8012,17.852964,4779439.0,5802431.0,3481649.0,4146724.0,0.78363795
01/01/2000,01:58:16.79,51.4707,96.6374,399.995,0.086959657,28.7113,0.13494622,22.7336,17.847929,4779352.0,5802629.0,3482251.0,4147017.0,0.78363795
01/01/2000,01:58:17.29,51.4641,96.6425,400.131,0.086987257,28.7021,0.13492608,22.7292,17.848768,4779507.0,5802864.0,3481830.0,4146746.0,0.78180379
01/01/2000,01:58:17.79,51.4674,96.6432,399.649,0.086910839,28.7232,0.13499087,22.7415,17.844572,4779543.0,5801889.0,3481673.0,4146950.0,0.78531475
01/01/2000,01:58:18.29,51.4741,96.6425,399.78,0.086929502,28.7068,0.13493782,22.7319,17.869749,4779485.0,5803075.0,3482539.0,4147082.0,0.78183679
01/01/2000,01:58:18.79,51.4641,96.6417,399.874,0.086945352,28.6851,0.13487315,22.7193,17.842054,4779713.0,5802298.0,3482029.0,4146754.0,0.77776818
01/01/2000,01:58:19.29,51.4641,96.6415,399.608,0.086902675,28.6697,0.13482546,22.7104,17.84625,4779709.0,5802806.0,3482729.0,4146851.0,0.7785654
01/01/2000,01:58:19.79,51.4674,96.6282,400.118,0.086970272,28.6219,0.13466137,22.6807,17.808482,4779059.0,5802366.0,3483552.0,4146995.0,0.78156418
01/01/2000,01:58:20.29,51.4674,96.6247,399.914,0.086934146,28.579,0.13452512,22.6553,17.838697,4779299.0,5801852.0,3483679.0,4146676.0,0.78288755
01/01/2000,01:58:20.79,51.4641,96.62,399.85,0.086919898,28.5457,0.13441783,22.6353,17.837018,4779375.0,5802571.0,3484348.0,4146914.0,0.7855297
01/01/2000,01:58:21.29,51.4641,96.606,399.665,0.086879253,28.713,0.13491427,22.7293,17.91171,4779566.0,5801650.0,3479664.0,4146654.0,0.78498373
01/01/2000,01:58:21.79,51.4608,96.6062,399.313,0.086826744,28.9777,0.13572543,22.8807,17.854642,4780247.0,5802946.0,3477769.0,4146856.0,0.78554182
01/01/2000,01:58:22.29,51.4674,96.6029,399.305,0.08682084,28.935,0.13558912,22.8558,17.856321,4780622.0,5802860.0,3481020.0,4146962.0,0.78573036
01/01/2000,01:58:22.79,51.4641,96.595,399.146,0.086786384,28.7194,0.13492017,22.7311,17.910032,4779680.0,5801833.0,3483031.0,4146709.0,0.77964763
01/01/2000,01:58:23.29,51.4641,96.5917,399.661,0.086864585,28.6407,0.13467442,22.6852,17.841215,4779827.0,5802893.0,3482853.0,4146789.0,0.77953929
01/01/2000,01:58:23.79,51.4674,96.5892,400.109,0.086933374,28.7027,0.13486087,22.7205,17.849607,4780196.0,5803330.0,3481772.0,4146997.0,0.78284449
01/01/2000,01:58:24.29,51.4741,96.5814,399.274,0.086794967,28.9832,0.13570767,22.8796,17.848768,4780962.0,5802496.0,3476080.0,4146841.0,0.7810482
01/01/2000,01:58:24.79,51.4807,96.5797,398.498,0.086671533,29.2628,0.13655555,23.0379,17.860517,4780799.0,5802477.0,3474819.0,4146846.0,0.7781063
01/01/2000,01:58:25.29,51.4674,96.577,398.493,0.086670694,29.2613,0.13655114,23.0365,17.847929,4780712.0,5802182.0,3476149.0,4146881.0,0.77948837
01/01/2000,01:58:25.79,51.4608,96.5677,398.436,0.086652755,29.1029,0.13605934,22.9453,17.852125,4780139.0,5801457.0,3478661.0,4146706.0,0.78079504
01/01/2000,01:58:26.29,51.4642,96.5592,398.807,0.086701393,28.9241,0.13550209,22.8421,17.854642,4780557.0,5802623.0,3480644.0,4146892.0,0.7821958
01/01/2000,01:58:26.79,51.4641,96.554,399.197,0.08675724,28.7968,0.13510608,22.7684,17.842054,4780087.0,5802111.0,3481830.0,4146684.0,0.77640414
01/01/2000,01:58:27.29,51.4641,96.5505,399.534,0.086806774,28.7223,0.13487339,22.7251,17.841215,4780360.0,5803017.0,3482514.0,4146887.0,0.77705025
01/01/2000,01:58:27.79,51.4708,96.5457,399.388,0.086778163,28.7584,0.13497638,22.745,17.73379,4780750.0,5802551.0,3481224.0,4146950.0,0.78021087
01/01/2000,01:58:28.29,51.4674,96.5367,398.675,0.086659488,28.9841,0.13565623,22.8725,17.840375,4781007.0,5802282.0,3476936.0,4146762.0,0.77998218
01/01/2000,01:58:28.79,51.4741,96.5347,398.355,0.086607751,29.2151,0.13635569,23.0032,17.852125,4781542.0,5802841.0,3475780.0,4147173.0,0.7819426
01/01/2000,01:58:29.29,51.4741,96.5272,398.357,0.086601257,29.2412,0.13642561,23.0167,17.857999,4781885.0,5803263.0,3476600.0,4147033.0,0.78624677
01/01/2000,01:58:29.79,51.4674,96.5145,398.503,0.086612644,29.1077,0.1360051,22.9389,17.904996,4780916.0,5802234.0,3478926.0,4146887.0,0.78508143
01/01/2000,01:58:30.29,51.4707,96.5159,398.571,0.086623134,29.0078,0.13570153,22.8824,17.880659,4780174.0,5801326.0,3478511.0,4146398.0,0.77741079
01/01/2000,01:58:30.79,51.4708,96.5122,398.398,0.086592969,29.0796,0.13591575,22.9226,17.842893,4781608.0,5802687.0,3477094.0,4146759.0,0.77822341
01/01/2000,01:58:31.29,51.4741,96.5022,398.789,0.086645784,29.1398,0.13608568,22.955,17.868909,4781503.0,5803607.0,3477503.0,4146827.0,0.78030939
01/01/2000,01:58:31.79,51.4774,96.4999,399.002,0.086675882,29.0488,0.13580465,22.903,17.865552,4780766.0,5802053.0,3479246.0,4146628.0,0.77962245
01/01/2000,01:58:32.29,51.4741,96.4949,399.156,0.086694955,28.9064,0.13536489,22.821,17.848768,4780388.0,5802504.0,3481147.0,4146950.0,0.78113346
01/01/2000,01:58:32.79,51.4642,96.4852,399.698,0.086772804,28.7933,0.13500964,22.7547,17.850446,4780468.0,5802687.0,3482277.0,4146832.0,0.77746815
01/01/2000,01:58:33.29,51.4674,96.4852,399.473,0.086736202,28.779,0.13496488,22.7465,17.834501,4780753.0,5802483.0,3481431.0,4146859.0,0.77980365
01/01/2000,01:58:33.79,51.4708,96.4745,399.128,0.086671648,28.8682,0.1352235,22.7957,17.854642,4780951.0,5802449.0,3480049.0,4146658.0,0.77860822
01/01/2000,01:58:34.29,51.4641,96.4755,399.487,0.086731014,28.8759,0.13524991,22.8003,17.844572,4780956.0,5803482.0,3481590.0,4147302.0,0.7828216
01/01/2000,01:58:34.79,51.4674,96.4605,399.535,0.08672327,28.8069,0.13501924,22.7582,17.842054,4780090.0,5801311.0,3481859.0,4146602.0,0.7822215
01/01/2000,01:58:35.29,51.4708,96.4589,399.625,0.086734533,28.7078,0.13471311,22.7011,17.856321,4780294.0,5802827.0,3483844.0,4147051.0,0.78143362
01/01/2000,01:58:35.79,51.4741,96.4512,400.255,0.086826744,28.7102,0.13471001,22.7012,17.842054,4780217.0,5802636.0,3482077.0,4146832.0,0.78211569
01/01/2000,01:58:36.29,51.4741,96.4445,399.633,0.086723384,28.877,0.13521182,22.7956,17.847929,4781225.0,5802634.0,3479616.0,4146827.0,0.78092951
01/01/2000,01:58:36.79,51.4674,96.4357,398.846,0.086593446,29.0562,0.13574939,22.8962,17.843732,4781475.0,5802502.0,3477601.0,4146655.0,0.78161611
01/01/2000,01:58:37.29,51.4608,96.4274,398.012,0.086458206,29.421,0.13684922,23.1009,17.847089,4782544.0,5802496.0,3470945.0,4147045.0,0.78396296
01/01/2000,01:58:37.79,51.4575,96.4182,396.958,0.086286907,29.8464,0.13812297,23.3369,17.841215,4782652.0,5801729.0,3467420.0,4146742.0,0.7834186
01/01/2000,01:58:38.29,51.4608,96.4195,397.159,0.086320285,29.9348,0.13838928,23.3861,17.827787,4782532.0,5802900.0,3468585.0,4146787.0,0.78380846
01/01/2000,01:58:38.79,51.4707,96.4134,397.897,0.086428461,29.7575,0.13784527,23.2867,17.844572,4782115.0,5802462.0,3471805.0,4146748.0,0.78041434
01/01/2000,01:58:39.29,51.4807,96.4107,398.233,0.086474475,29.4805,0.13700258,23.1314,17.847089,4781929.0,5802769.0,3475375.0,4146795.0,0.78004956
01/01/2000,01:58:39.79,51.4774,96.4062,398.722,0.08654684,29.3027,0.13645923,23.0307,17.845411,4781423.0,5802552.0,3476133.0,4146693.0,0.78023362
01/01/2000,01:58:40.29,51.4807,96.3992,398.667,0.086530799,29.2894,0.13640904,23.022,17.84625,4781562.0,5802121.0,3475727.0,4146733.0,0.78028402
01/01/2000,01:58:40.79,51.4807,96.3947,398.535,0.086504936,29.2142,0.13617491,22.9787,17.840375,4781649.0,5802503.0,3478100.0,4146791.0,0.78045701
01/01/2000,01:58:41.29,51.4774,96.3857,399.394,0.086628379,28.7092,0.13462442,22.6894,17.932691,4780002.0,5801826.0,3488188.0,4146709.0,0.78054866
01/01/2000,01:58:41.79,51.484,96.385,401.043,0.086881046,28.0548,0.13260781,22.3098,17.877302,4779399.0,5803021.0,3494609.0,4147117.0,0.78194322
01/01/2000,01:58:42.29,51.4774,96.3737,402.289,0.087066116,27.777,0.13173472,22.1444,17.851285,4779261.0,5803295.0,3495362.0,4146882.0,0.78065257
01/01/2000,01:58:42.79,51.4708,96.3697,402.122,0.087035541,27.6116,0.1312173,22.0458,17.83534,4779367.0,5802605.0,3498793.0,4147139.0,0.78236913
01/01/2000,01:58:43.29,51.4674,96.3615,401.797,0.086975097,27.4278,0.13063466,21.9348,17.847929,4779483.0,5802808.0,3500175.0,4147027.0,0.7822041
01/01/2000,01:58:43.79,51.4608,96.3595,401.654,0.086952152,27.4513,0.13070738,21.9485,17.856321,4779668.0,5802677.0,3498044.0,4146945.0,0.77980337
01/01/2000,01:58:44.29,51.4542,96.3567,402.069,0.087018194,27.6022,0.13117629,22.0379,17.837858,4779535.0,5803701.0,3496391.0,4147017.0,0.78013539
01/01/2000,01:58:44.79,51.4508,96.3507,401.931,0.086991901,27.6515,0.13132351,22.0662,17.920942,4779578.0,5802231.0,3496704.0,4146761.0,0.77982769
01/01/2000,01:58:45.29,51.4541,96.3467,401.59,0.086933317,27.6222,0.13122648,22.0481,17.84625,4779763.0,5803235.0,3497139.0,4146978.0,0.780972
01/01/2000,01:58:45.79,51.4707,96.3369,402.122,0.087005252,27.6373,0.13125735,22.0555,17.837018,4779509.0,5803061.0,3496492.0,4146804.0,0.777711
01/01/2000,01:58:46.29,51.4741,96.3329,402.016,0.086984338,27.6643,0.13133543,22.0708,17.850446,4779556.0,5802716.0,3496456.0,4146914.0,0.78195562
01/01/2000,01:58:46.79,51.4641,96.3239,401.48,0.086892719,27.621,0.1311925,22.0436,17.811839,4779797.0,5802250.0,3497675.0,4146842.0,0.78262109
01/01/2000,01:58:47.29,51.4641,96.3167,401.445,0.086880025,27.5868,0.13107711,22.022,17.853803,4779691.0,5802720.0,3497279.0,4146788.0,0.7807619
01/01/2000,01:58:47.79,51.4475,96.3137,401.872,0.08694828,27.6172,0.13117241,22.0395,17.854642,4779873.0,5803207.0,3496869.0,4146796.0,0.78044228
01/01/2000,01:58:48.29,51.4442,96.3059,402.092,0.086976709,27.6361,0.13122284,22.0495,17.818555,4780250.0,5803760.0,3497045.0,4146992.0,0.78378562
01/01/2000,01:58:48.79,51.4674,96.2994,401.855,0.086928663,27.6456,0.13123816,22.054,17.845411,4779307.0,5801909.0,3496559.0,4146575.0,0.78080968
